Function ID,Name,Ana sen JC8 2547132134
KO:K00508,linoleoyl-CoA desaturase [EC:1.14.19.3] (E1.14.19.3),0
KO:K00509,"prostaglandin-endoperoxide synthase 1 [EC:1.14.99.1] (PTGS1, COX1)",0
KO:K00511,"squalene monooxygenase [EC:1.14.14.17] (SQLE, ERG1)",0
KO:K00512,steroid 17alpha-monooxygenase / 17alpha-hydroxyprogesterone aldolase [EC:1.14.14.19 4.1.2.30] (CYP17A),0
KO:K00513,steroid 21-monooxygenase [EC:1.14.14.16] (CYP21A),0
KO:K00514,"zeta-carotene desaturase [EC:1.3.5.6] (ZDS, crtQ)",0
KO:K00515,"beta-carotene 15,15'-dioxygenase [EC:1.13.11.63] (BCMO1, BCDO1)",0
KO:K00517,E1.14.-.-,0
KO:K00524,"ribonucleotide reductase, class II [EC:1.17.4.1] (nrdJ)",0
KO:K00525,"ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1] (E1.17.4.1A, nrdA, nrdE)",1
KO:K00526,"ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1] (E1.17.4.1B, nrdB, nrdF)",1
KO:K00527,ribonucleoside-triphosphate reductase [EC:1.17.4.2] (nrdD),1
KO:K00531,nitrogenase delta subunit [EC:1.18.6.1] (anfG),0
KO:K00541,nicotinamide N-methyltransferase [EC:2.1.1.1] (NNMT),0
KO:K00542,guanidinoacetate N-methyltransferase [EC:2.1.1.2] (GAMT),0
KO:K00543,acetylserotonin N-methyltransferase [EC:2.1.1.4] (ASMT),0
KO:K00544,betaine-homocysteine S-methyltransferase [EC:2.1.1.5] (BHMT),0
KO:K00545,catechol O-methyltransferase [EC:2.1.1.6] (COMT),0
KO:K00547,"homocysteine S-methyltransferase [EC:2.1.1.10] (mmuM, BHMT2)",0
KO:K00548,"5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13] (metH, MTR)",0
KO:K00549,5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14] (metE),0
KO:K00550,methylene-fatty-acyl-phospholipid synthase [EC:2.1.1.16] (OPI3),0
KO:K00551,phosphatidylethanolamine N-methyltransferase [EC:2.1.1.17] (PEMT),0
KO:K00553,phenylethanolamine N-methyltransferase [EC:2.1.1.28] (PNMT),0
KO:K00558,"DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37] (DNMT1, dcm)",1
KO:K00559,"sterol 24-C-methyltransferase [EC:2.1.1.41] (E2.1.1.41, SMT1, ERG6)",0
KO:K00560,"thymidylate synthase [EC:2.1.1.45] (thyA, TYMS)",1
KO:K00568,2-polyprenyl-6-hydroxyphenyl methylase / 3-demethylubiquinone-9 3-methyltransferase [EC:2.1.1.222 2.1.1.64] (ubiG),0
KO:K00570,phosphatidylethanolamine/phosphatidyl-N-methylethanolamine N-methyltransferase [EC:2.1.1.17 2.1.1.71] (pmtA),0
KO:K00577,tetrahydromethanopterin S-methyltransferase subunit A [EC:2.1.1.86] (mtrA),0
KO:K00578,tetrahydromethanopterin S-methyltransferase subunit B [EC:2.1.1.86] (mtrB),0
KO:K00579,tetrahydromethanopterin S-methyltransferase subunit C [EC:2.1.1.86] (mtrC),0
KO:K00580,tetrahydromethanopterin S-methyltransferase subunit D [EC:2.1.1.86] (mtrD),0
KO:K00581,tetrahydromethanopterin S-methyltransferase subunit E [EC:2.1.1.86] (mtrE),0
KO:K00582,tetrahydromethanopterin S-methyltransferase subunit F [EC:2.1.1.86] (mtrF),0
KO:K00583,tetrahydromethanopterin S-methyltransferase subunit G [EC:2.1.1.86] (mtrG),0
KO:K00584,tetrahydromethanopterin S-methyltransferase subunit H [EC:2.1.1.86] (mtrH),0
KO:K00588,caffeoyl-CoA O-methyltransferase [EC:2.1.1.104] (E2.1.1.104),0
KO:K00589,uroporphyrin-III C-methyltransferase [EC:2.1.1.107] (MET1),0
KO:K00591,polyprenyldihydroxybenzoate methyltransferase / 3-demethylubiquinol 3-O-methyltransferase [EC:2.1.1.114 2.1.1.64] (COQ3),0
KO:K00595,"precorrin-6Y C5,15-methyltransferase (decarboxylating) [EC:2.1.1.132] (cobL)",0
KO:K00600,"glycine hydroxymethyltransferase [EC:2.1.2.1] (glyA, SHMT)",0
KO:K00601,phosphoribosylglycinamide formyltransferase [EC:2.1.2.2] (E2.1.2.2),0
KO:K00602,phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10] (purH),1
KO:K00603,glutamate formiminotransferase [EC:2.1.2.5] (fctD),0
KO:K00605,"aminomethyltransferase [EC:2.1.2.10] (gcvT, AMT)",0
KO:K00606,3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11] (panB),0
KO:K00608,aspartate carbamoyltransferase [EC:2.1.3.2] (pyrBI),0
KO:K00609,"aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2] (pyrB, PYR2)",1
KO:K00610,aspartate carbamoyltransferase regulatory subunit (pyrI),1
KO:K00611,"ornithine carbamoyltransferase [EC:2.1.3.3] (OTC, argF, argI)",1
KO:K00613,glycine amidinotransferase [EC:2.1.4.1] (GATM),0
KO:K00615,"transketolase [EC:2.2.1.1] (E2.2.1.1, tktA, tktB)",1
KO:K00616,"transaldolase [EC:2.2.1.2] (E2.2.1.2, talA, talB)",3
KO:K00618,amino-acid N-acetyltransferase [EC:2.3.1.1] (E2.3.1.1),0
KO:K00619,amino-acid N-acetyltransferase [EC:2.3.1.1] (argA),0
KO:K00620,glutamate N-acetyltransferase / amino-acid N-acetyltransferase [EC:2.3.1.35 2.3.1.1] (argJ),0
KO:K00622,arylamine N-acetyltransferase [EC:2.3.1.5] (nat),0
KO:K00625,"phosphate acetyltransferase [EC:2.3.1.8] (E2.3.1.8, pta)",1
KO:K00626,"acetyl-CoA C-acetyltransferase [EC:2.3.1.9] (E2.3.1.9, atoB)",1
KO:K00627,"pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase) [EC:2.3.1.12] (DLAT, aceF, pdhC)",0
KO:K00629,glycerol-3-phosphate O-acyltransferase 1/2 [EC:2.3.1.15] (GPAT1_2),0
KO:K00630,glycerol-3-phosphate O-acyltransferase [EC:2.3.1.15] (ATS1),0
KO:K00631,glycerol-3-phosphate O-acyltransferase [EC:2.3.1.15] (plsB),0
KO:K00632,"acetyl-CoA acyltransferase [EC:2.3.1.16] (fadA, fadI)",0
KO:K00634,phosphate butyryltransferase [EC:2.3.1.19] (ptb),0
KO:K00635,diacylglycerol O-acyltransferase [EC:2.3.1.20] (E2.3.1.20),0
KO:K00640,serine O-acetyltransferase [EC:2.3.1.30] (cysE),1
KO:K00641,homoserine O-acetyltransferase [EC:2.3.1.31] (metX),0
KO:K00643,"5-aminolevulinate synthase [EC:2.3.1.37] (E2.3.1.37, ALAS)",0
KO:K00645,[acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39] (fabD),0
KO:K00647,3-oxoacyl-[acyl-carrier-protein] synthase I [EC:2.3.1.41] (fabB),0
KO:K00648,3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180] (fabH),0
KO:K00651,homoserine O-succinyltransferase [EC:2.3.1.46] (metA),0
KO:K00652,8-amino-7-oxononanoate synthase [EC:2.3.1.47] (bioF),0
KO:K00654,serine palmitoyltransferase [EC:2.3.1.50] (SPT),0
KO:K00655,1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51] (plsC),1
KO:K00656,"formate C-acetyltransferase [EC:2.3.1.54] (E2.3.1.54, pflD)",0
KO:K00657,diamine N-acetyltransferase [EC:2.3.1.57] (speG),0
KO:K00658,"2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61] (DLST, sucB)",0
KO:K00659,bile acid-CoA:amino acid N-acyltransferase [EC:2.3.1.65 3.1.2.2] (BAAT),0
KO:K00660,chalcone synthase [EC:2.3.1.74] (CHS),0
KO:K00665,"fatty acid synthase, animal type [EC:2.3.1.85] (FASN)",0
KO:K00667,"fatty acid synthase subunit alpha, fungi type [EC:2.3.1.86] (FAS2)",0
KO:K00668,"fatty acid synthase subunit beta, fungi type [EC:2.3.1.86] (FAS1)",0
KO:K00669,arylalkylamine N-acetyltransferase [EC:2.3.1.87] (AANAT),0
KO:K00672,formylmethanofuran--tetrahydromethanopterin N-formyltransferase [EC:2.3.1.101] (ftr),0
KO:K00673,arginine N-succinyltransferase [EC:2.3.1.109] (astA),0
KO:K00674,"2,3,4,5-tetrahydropyridine-2-carboxylate N-succinyltransferase [EC:2.3.1.117] (dapD)",0
KO:K00677,UDP-N-acetylglucosamine acyltransferase [EC:2.3.1.129] (lpxA),0
KO:K00681,gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13] (ggt),0
KO:K00688,"starch phosphorylase [EC:2.4.1.1] (E2.4.1.1, glgP, PYG)",1
KO:K00691,"maltose phosphorylase [EC:2.4.1.8] (E2.4.1.8, mapA)",0
KO:K00692,levansucrase [EC:2.4.1.10] (sacB),0
KO:K00694,cellulose synthase (UDP-forming) [EC:2.4.1.12] (bcsA),0
KO:K00695,sucrose synthase [EC:2.4.1.13] (E2.4.1.13),0
KO:K00696,sucrose-phosphate synthase [EC:2.4.1.14] (E2.4.1.14),0
KO:K00697,trehalose 6-phosphate synthase [EC:2.4.1.15] (otsA),0
KO:K00699,glucuronosyltransferase [EC:2.4.1.17] (UGT),0
KO:K00700,"1,4-alpha-glucan branching enzyme [EC:2.4.1.18] (glgB)",3
KO:K00703,"starch synthase [EC:2.4.1.21] (E2.4.1.21, glgA)",1
KO:K00704,alpha-lactalbumin [EC:2.4.1.22] (LALBA),0
KO:K00705,4-alpha-glucanotransferase [EC:2.4.1.25] (malQ),2
KO:K00709,histo-blood group ABO system transferase [EC:2.4.1.40 2.4.1.37] (ABO),0
KO:K00710,polypeptide N-acetylgalactosaminyltransferase [EC:2.4.1.41] (GALNT),0
KO:K00715,ganglioside galactosyltransferase [EC:2.4.1.62] (B3GALT4),0
KO:K00716,galactoside 3(4)-fucosyltransferase 3 [EC:2.4.1.65] (FUT3),0
KO:K00717,glycoprotein 6-alpha-L-fucosyltransferase [EC:2.4.1.68] (FUT8),0
KO:K00718,galactoside 2-L-fucosyltransferase 1/2 [EC:2.4.1.69] (FUT1_2),0
KO:K00719,"galactosylgalactosylglucosylceramide beta-D-acetylgalactosaminyltransferase [EC:2.4.1.79] (B3GALNT1, B3GALT3)",0
KO:K00720,ceramide glucosyltransferase [EC:2.4.1.80] (UGCG),0
KO:K00721,dolichol-phosphate mannosyltransferase [EC:2.4.1.83] (DPM1),0
KO:K00722,globoside alpha-N-acetylgalactosaminyltransferase [EC:2.4.1.88] (GBGT1),0
KO:K00725,"(N-Acetylneuraminyl)-galactosylglucosylceramide N-acetylgalactosaminyltransferase [EC:2.4.1.92] (B4GALNT1, GALGT)",0
KO:K00726,"alpha-1,3-mannosyl-glycoprotein beta-1,2-N-acetylglucosaminyltransferase [EC:2.4.1.101] (MGAT1)",0
KO:K00727,"beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase [EC:2.4.1.102] (GCNT1)",0
KO:K00729,dolichyl-phosphate beta-glucosyltransferase [EC:2.4.1.117] (ALG5),0
KO:K00730,oligosaccharyl transferase complex subunit OST4 (OST4),0
KO:K00731,glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase [EC:2.4.1.122] (C1GALT1),0
KO:K00733,xylosylprotein 4-beta-galactosyltransferase [EC:2.4.1.133] (B4GALT7),0
KO:K00734,galactosylxylosylprotein 3-beta-galactosyltransferase [EC:2.4.1.134] (B3GALT6),0
KO:K00736,"alpha-1,6-mannosyl-glycoprotein beta-1,2-N-acetylglucosaminyltransferase [EC:2.4.1.143] (MGAT2)",0
KO:K00737,"beta-1,4-mannosyl-glycoprotein beta-1,4-N-acetylglucosaminyltransferase [EC:2.4.1.144] (MGAT3)",0
KO:K00738,"alpha-1,3-mannosylglycoprotein beta-1,4-N-acetylglucosaminyltransferase A/B [EC:2.4.1.145] (MGAT4A_B)",0
KO:K00739,"acetylgalactosaminyl-O-glycosyl-glycoprotein beta-1,3-N-acetylglucosaminyltransferase [EC:2.4.1.147] (B3GNT6)",0
KO:K00741,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase [EC:2.4.1.149] (B3GNT1, B3GNT2)",0
KO:K00742,"N-acetyllactosaminide beta-1,6-N-acetylglucosaminyltransferase [EC:2.4.1.150] (GCNT2)",0
KO:K00744,"alpha-1,3(6)-mannosylglycoprotein beta-1,6-N-acetyl-glucosaminyltransferase [EC:2.4.1.155] (MGAT5)",0
KO:K00746,chondroitin sulfate N-acetylgalactosaminyltransferase 1/2 [EC:2.4.1.174 2.4.1.175] (CSGALNACT1_2),0
KO:K00747,chondroitin polymerizing factor [EC:2.4.1.175 2.4.1.226] (CHPF),0
KO:K00748,lipid-A-disaccharide synthase [EC:2.4.1.182] (lpxB),0
KO:K00756,"pyrimidine-nucleoside phosphorylase [EC:2.4.2.2] (E2.4.2.2, pdp)",1
KO:K00757,"uridine phosphorylase [EC:2.4.2.3] (udp, UPP)",0
KO:K00758,"thymidine phosphorylase [EC:2.4.2.4] (deoA, TYMP)",0
KO:K00759,"adenine phosphoribosyltransferase [EC:2.4.2.7] (APRT, apt)",2
KO:K00760,"hypoxanthine phosphoribosyltransferase [EC:2.4.2.8] (hprT, hpt, HPRT1)",1
KO:K00761,"uracil phosphoribosyltransferase [EC:2.4.2.9] (upp, UPRT)",1
KO:K00762,orotate phosphoribosyltransferase [EC:2.4.2.10] (pyrE),1
KO:K00763,"nicotinate phosphoribosyltransferase [EC:6.3.4.21] (pncB, NAPRT1)",1
KO:K00764,"amidophosphoribosyltransferase [EC:2.4.2.14] (purF, PPAT)",1
KO:K00765,ATP phosphoribosyltransferase [EC:2.4.2.17] (hisG),0
KO:K00766,anthranilate phosphoribosyltransferase [EC:2.4.2.18] (trpD),0
KO:K00767,"nicotinate-nucleotide pyrophosphorylase (carboxylating) [EC:2.4.2.19] (nadC, QPRT)",0
KO:K00768,"nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase [EC:2.4.2.21] (E2.4.2.21, cobU, cobT)",0
KO:K00769,xanthine phosphoribosyltransferase [EC:2.4.2.22] (gpt),0
KO:K00770,"1,4-beta-D-xylan synthase [EC:2.4.2.24] (E2.4.2.24)",0
KO:K00771,protein xylosyltransferase [EC:2.4.2.26] (XYLT),0
KO:K00772,"5'-methylthioadenosine phosphorylase [EC:2.4.2.28] (mtaP, MTAP)",0
KO:K00778,"beta-galactoside alpha-2,6-sialyltransferase (sialyltransferase 1) [EC:2.4.99.1] (SIAT1, ST6GAL1)",0
KO:K00779,"beta-galactoside alpha2,6-sialyltransferase (sialyltransferase 2) [EC:2.4.99.1] (SIAT2, ST6GAL2)",0
KO:K00780,"beta-galactoside alpha-2,3-sialyltransferase (sialyltransferase 4A) [EC:2.4.99.4] (SIAT4A)",0
KO:K00781,"N-acetyllactosaminide alpha-2,3-sialyltransferase (sialyltransferase 6) [EC:2.4.99.6] (SIAT6)",0
KO:K00787,farnesyl diphosphate synthase [EC:2.5.1.1 2.5.1.10] (FDPS),0
KO:K00788,thiamine-phosphate pyrophosphorylase [EC:2.5.1.3] (thiE),1
KO:K00789,S-adenosylmethionine synthetase [EC:2.5.1.6] (metK),1
KO:K00790,UDP-N-acetylglucosamine 1-carboxyvinyltransferase [EC:2.5.1.7] (murA),1
KO:K00791,"tRNA dimethylallyltransferase [EC:2.5.1.75] (miaA, TRIT1)",1
KO:K00793,"riboflavin synthase [EC:2.5.1.9] (ribE, RIB5)",1
KO:K00794,"6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78] (ribH, RIB4)",1
KO:K00795,farnesyl diphosphate synthase [EC:2.5.1.1 2.5.1.10] (ispA),0
KO:K00796,dihydropteroate synthase [EC:2.5.1.15] (folP),0
KO:K00797,"spermidine synthase [EC:2.5.1.16] (speE, SRM)",0
KO:K00798,"cob(I)alamin adenosyltransferase [EC:2.5.1.17] (MMAB, pduO)",0
KO:K00800,3-phosphoshikimate 1-carboxyvinyltransferase [EC:2.5.1.19] (aroA),2
KO:K00801,farnesyl-diphosphate farnesyltransferase [EC:2.5.1.21] (FDFT1),0
KO:K00802,spermine synthase [EC:2.5.1.22] (SMS),0
KO:K00803,"alkyldihydroxyacetonephosphate synthase [EC:2.5.1.26] (AGPS, agpS)",0
KO:K00804,"geranylgeranyl diphosphate synthase, type III [EC:2.5.1.1 2.5.1.10 2.5.1.29] (GGPS1)",0
KO:K00807,leukotriene-C4 synthase [EC:4.4.1.20] (LTC4S),0
KO:K00811,"aspartate aminotransferase, chloroplastic [EC:2.6.1.1] (ASP5)",0
KO:K00812,aspartate aminotransferase [EC:2.6.1.1] (aspB),0
KO:K00813,aspartate aminotransferase [EC:2.6.1.1] (aspC),0
KO:K00814,"alanine transaminase [EC:2.6.1.2] (GPT, ALT)",0
KO:K00815,tyrosine aminotransferase [EC:2.6.1.5] (TAT),0
KO:K00816,kynurenine---oxoglutarate transaminase / cysteine-S-conjugate beta-lyase / glutamine---phenylpyruvate transaminase [EC:2.6.1.7 4.4.1.13 2.6.1.64] (CCBL),0
KO:K00817,histidinol-phosphate aminotransferase [EC:2.6.1.9] (hisC),0
KO:K00818,"acetylornithine aminotransferase [EC:2.6.1.11] (E2.6.1.11, argD)",0
KO:K00819,"ornithine--oxo-acid transaminase [EC:2.6.1.13] (rocD, OAT)",0
KO:K00820,"glucosamine--fructose-6-phosphate aminotransferase (isomerizing) [EC:2.6.1.16] (glmS, GFPT)",1
KO:K00821,acetylornithine/N-succinyldiaminopimelate aminotransferase [EC:2.6.1.11 2.6.1.17] (argD),0
KO:K00822,beta-alanine--pyruvate transaminase [EC:2.6.1.18] (E2.6.1.18),0
KO:K00823,4-aminobutyrate aminotransferase [EC:2.6.1.19] (puuE),0
KO:K00824,D-alanine transaminase [EC:2.6.1.21] (dat),0
KO:K00825,"kynurenine/2-aminoadipate aminotransferase [EC:2.6.1.7 2.6.1.39] (AADAT, KAT2)",0
KO:K00826,"branched-chain amino acid aminotransferase [EC:2.6.1.42] (E2.6.1.42, ilvE)",0
KO:K00827,alanine-glyoxylate transaminase / (R)-3-amino-2-methylpropionate-pyruvate transaminase [EC:2.6.1.44 2.6.1.40] (AGXT2),0
KO:K00830,alanine-glyoxylate transaminase / serine-glyoxylate transaminase / serine-pyruvate transaminase [EC:2.6.1.44 2.6.1.45 2.6.1.51] (AGXT),0
KO:K00831,"phosphoserine aminotransferase [EC:2.6.1.52] (serC, PSAT1)",0
KO:K00832,aromatic-amino-acid transaminase [EC:2.6.1.57] (tyrB),1
KO:K00833,adenosylmethionine---8-amino-7-oxononanoate aminotransferase [EC:2.6.1.62] (bioA),0
KO:K00835,valine--pyruvate aminotransferase [EC:2.6.1.66] (avtA),0
KO:K00836,"diaminobutyrate-2-oxoglutarate transaminase [EC:2.6.1.76] (E2.6.1.76, ectB)",0
KO:K00838,aromatic amino acid aminotransferase I [EC:2.6.1.57 2.6.1.27 2.6.1.5] (ARO8),0
KO:K00840,succinylornithine aminotransferase [EC:2.6.1.81] (astC),0
KO:K00841,aminotransferase [EC:2.6.1.-] (patA),0
KO:K00844,hexokinase [EC:2.7.1.1] (HK),0
KO:K00845,glucokinase [EC:2.7.1.2] (glk),1
KO:K00846,ketohexokinase [EC:2.7.1.3] (KHK),0
KO:K00847,"fructokinase [EC:2.7.1.4] (E2.7.1.4, scrK)",1
KO:K00849,galactokinase [EC:2.7.1.6] (galK),0
KO:K00850,"6-phosphofructokinase 1 [EC:2.7.1.11] (pfkA, PFK)",2
KO:K00851,"gluconokinase [EC:2.7.1.12] (E2.7.1.12, gntK, idnK)",0
KO:K00853,L-ribulokinase [EC:2.7.1.16] (araB),0
KO:K00854,"xylulokinase [EC:2.7.1.17] (xylB, XYLB)",0
KO:K00855,"phosphoribulokinase [EC:2.7.1.19] (PRK, prkB)",0
KO:K00856,"adenosine kinase [EC:2.7.1.20] (E2.7.1.20, ADK)",0
KO:K00857,"thymidine kinase [EC:2.7.1.21] (tdk, TK)",1
KO:K00858,"NAD+ kinase [EC:2.7.1.23] (ppnK, NADK)",1
KO:K00859,dephospho-CoA kinase [EC:2.7.1.24] (coaE),1
KO:K00860,adenylylsulfate kinase [EC:2.7.1.25] (cysC),0
KO:K00861,"riboflavin kinase [EC:2.7.1.26] (RFK, FMN1)",0
KO:K00863,"dihydroxyacetone kinase [EC:2.7.1.29] (E2.7.1.29, DAK1, DAK2)",0
KO:K00864,"glycerol kinase [EC:2.7.1.30] (glpK, GK)",1
KO:K00865,glycerate kinase [EC:2.7.1.31] (glxK),1
KO:K00866,choline kinase [EC:2.7.1.32] (CKI1),0
KO:K00867,type I pantothenate kinase [EC:2.7.1.33] (coaA),0
KO:K00868,"pyridoxine kinase [EC:2.7.1.35] (pdxK, pdxY)",1
KO:K00869,"mevalonate kinase [EC:2.7.1.36] (E2.7.1.36, MVK, mvaK1)",0
KO:K00872,homoserine kinase [EC:2.7.1.39] (thrB1),0
KO:K00873,"pyruvate kinase [EC:2.7.1.40] (PK, pyk)",1
KO:K00874,2-dehydro-3-deoxygluconokinase [EC:2.7.1.45] (kdgK),1
KO:K00875,D-ribulokinase [EC:2.7.1.47] (E2.7.1.47),0
KO:K00876,"uridine kinase [EC:2.7.1.48] (udk, UCK)",2
KO:K00877,hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [EC:2.7.1.49 2.7.4.7] (THI20),0
KO:K00878,hydroxyethylthiazole kinase [EC:2.7.1.50] (thiM),1
KO:K00883,2-dehydro-3-deoxygalactonokinase [EC:2.7.1.58] (dgoK),0
KO:K00884,"N-acetylglucosamine kinase [EC:2.7.1.59] (NAGK, nagK)",0
KO:K00885,N-acylmannosamine kinase [EC:2.7.1.60] (nanK),0
KO:K00886,polyphosphate glucokinase [EC:2.7.1.63] (ppgK),0
KO:K00888,phosphatidylinositol 4-kinase [EC:2.7.1.67] (PI4K),0
KO:K00889,1-phosphatidylinositol-4-phosphate 5-kinase [EC:2.7.1.68] (PIP5K),0
KO:K00891,"shikimate kinase [EC:2.7.1.71] (E2.7.1.71, aroK, aroL)",0
KO:K00893,deoxycitidine kinase [EC:2.7.1.74] (DCK),0
KO:K00894,"ethanolamine kinase [EC:2.7.1.82] (ETNK, EKI)",0
KO:K00899,5-methylthioribose kinase [EC:2.7.1.100] (mtnK),0
KO:K00901,"diacylglycerol kinase (ATP) [EC:2.7.1.107] (dgkA, DGK)",1
KO:K00902,dolichol kinase [EC:2.7.1.108] (E2.7.1.108),0
KO:K00904,deoxyguanosine kinase [EC:2.7.1.113] (DGUOK),0
KO:K00911,1D-myo-inositol-triphosphate 3-kinase [EC:2.7.1.127] (ITPK),0
KO:K00912,tetraacyldisaccharide 4'-kinase [EC:2.7.1.130] (lpxK),0
KO:K00913,"inositol-1,3,4-trisphosphate 5/6-kinase / inositol-tetrakisphosphate 1-kinase [EC:2.7.1.159 2.7.1.134] (ITPK1)",0
KO:K00914,"phosphatidylinositol 3-kinase [EC:2.7.1.137] (PIK3C3, VPS34)",0
KO:K00915,"inositol-polyphosphate multikinase [EC:2.7.1.140 2.7.1.151] (IPMK, IPK2)",0
KO:K00917,tagatose 6-phosphate kinase [EC:2.7.1.144] (lacC),0
KO:K00918,ADP-dependent phosphofructokinase/glucokinase [EC:2.7.1.146 2.7.1.147] (pfkC),0
KO:K00919,4-diphosphocytidyl-2-C-methyl-D-erythritol kinase [EC:2.7.1.148] (ispE),1
KO:K00923,phosphatidylinositol-4-phosphate 3-kinase [EC:2.7.1.154] (PIK3C2),0
KO:K00925,acetate kinase [EC:2.7.2.1] (ackA),1
KO:K00926,carbamate kinase [EC:2.7.2.2] (arcC),1
KO:K00927,"phosphoglycerate kinase [EC:2.7.2.3] (PGK, pgk)",1
KO:K00928,aspartate kinase [EC:2.7.2.4] (lysC),0
KO:K00929,"butyrate kinase [EC:2.7.2.7] (E2.7.2.7, buk)",0
KO:K00930,acetylglutamate kinase [EC:2.7.2.8] (argB),0
KO:K00931,glutamate 5-kinase [EC:2.7.2.11] (proB),1
KO:K00932,propionate kinase [EC:2.7.2.15] (tdcD),0
KO:K00933,creatine kinase [EC:2.7.3.2] (E2.7.3.2),0
KO:K00938,"phosphomevalonate kinase [EC:2.7.4.2] (E2.7.4.2, mvaK2)",0
KO:K00939,"adenylate kinase [EC:2.7.4.3] (adk, AK)",1
KO:K00940,"nucleoside-diphosphate kinase [EC:2.7.4.6] (ndk, NME)",0
KO:K00941,hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [EC:2.7.1.49 2.7.4.7] (thiD),1
KO:K00942,"guanylate kinase [EC:2.7.4.8] (E2.7.4.8, gmk)",1
KO:K00943,"dTMP kinase [EC:2.7.4.9] (tmk, DTYMK)",1
KO:K00945,cytidylate kinase [EC:2.7.4.14] (cmk),1
KO:K00946,thiamine-monophosphate kinase [EC:2.7.4.16] (thiL),0
KO:K00948,"ribose-phosphate pyrophosphokinase [EC:2.7.6.1] (PRPS, prsA)",1
KO:K00949,"thiamine pyrophosphokinase [EC:2.7.6.2] (thiN, TPK1, THI80)",1
KO:K00950,2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [EC:2.7.6.3] (folK),0
KO:K00952,nicotinamide-nucleotide adenylyltransferase [EC:2.7.7.1] (nadM),0
KO:K00953,FAD synthetase [EC:2.7.7.2] (FLAD1),0
KO:K00954,"pantetheine-phosphate adenylyltransferase [EC:2.7.7.3] (E2.7.7.3A, coaD, kdtB)",1
KO:K00955,bifunctional enzyme CysN/CysC [EC:2.7.7.4 2.7.1.25] (cysNC),0
KO:K00956,sulfate adenylyltransferase subunit 1 [EC:2.7.7.4] (cysN),0
KO:K00957,sulfate adenylyltransferase subunit 2 [EC:2.7.7.4] (cysD),0
KO:K00958,"sulfate adenylyltransferase [EC:2.7.7.4] (sat, met3)",0
KO:K00963,"UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9] (UGP2, galU, galF)",0
KO:K00965,"UDPglucose--hexose-1-phosphate uridylyltransferase [EC:2.7.7.12] (galT, GALT)",0
KO:K00966,mannose-1-phosphate guanylyltransferase [EC:2.7.7.13] (GMPP),0
KO:K00967,ethanolamine-phosphate cytidylyltransferase [EC:2.7.7.14] (PCYT2),0
KO:K00968,choline-phosphate cytidylyltransferase [EC:2.7.7.15] (PCYT1),0
KO:K00969,nicotinate-nucleotide adenylyltransferase [EC:2.7.7.18] (nadD),1
KO:K00971,"mannose-1-phosphate guanylyltransferase [EC:2.7.7.13] (manC, cpsB)",0
KO:K00972,UDP-N-acetylglucosamine/UDP-N-acetylgalactosamine diphosphorylase [EC:2.7.7.23 2.7.7.83] (UAP1),0
KO:K00973,"glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24] (E2.7.7.24, rfbA, rffH)",0
KO:K00975,glucose-1-phosphate adenylyltransferase [EC:2.7.7.27] (glgC),2
KO:K00976,fucose-1-phosphate guanylyltransferase [EC:2.7.7.30] (FPGT),0
KO:K00978,glucose-1-phosphate cytidylyltransferase [EC:2.7.7.33] (rfbF),0
KO:K00979,3-deoxy-manno-octulosonate cytidylyltransferase (CMP-KDO synthetase) [EC:2.7.7.38] (kdsB),0
KO:K00981,"phosphatidate cytidylyltransferase [EC:2.7.7.41] (E2.7.7.41, CDS1, CDS2, cdsA)",1
KO:K00983,"N-acylneuraminate cytidylyltransferase [EC:2.7.7.43] (E2.7.7.43, neuA, CMAS)",0
KO:K00991,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [EC:2.7.7.60] (ispD),1
